f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,class
549.51,1083.6,1637.0,2708.8,2193.4,124.71,984.53,0.12404,0.13962,0.16053,0.1318,0.42085,0.052242,0.17251,0.085217,0.030866,0.14273,0.66576,0.42545,0.15222,0.074961,0.04765,0.0324,0.084342,0.079004,0.047726,0.028709,0.020391,0.038714,0.10562,0.24512,0.15713,0.056507,0
1070.8,550.4,2113.4,128.9,1599.6,3187.3,1111.6,0.1238,0.11436,0.10858,0.12037,0.18529,0.078204,0.14452,0.032665,0.031758,0.093366,0.41902,0.15934,0.067572,0.041826,0.059073,0.025493,0.057035,0.02782,0.032339,0.027133,0.029238,0.060639,0.27211,0.2823,0.12791,0.034001,0
644.99,1287.5,86.531,1931.5,2581.4,3223.8,1183.7,0.12689,0.41568,0.25304,0.079237,0.08275,0.42497,0.067418,0.13389,0.075281,0.038159,0.026802,0.080092,0.41541,0.43861,0.21685,0.062981,0.044188,0.041408,0.029823,0.044828,0.098862,0.030229,0.030297,0.024658,0.019036,0.02471,2
2073.5,1069.9,3100.6,48.583,4134.0,171.94,1640.6,0.058153,0.038223,0.035792,0.16549,0.059452,0.15918,0.15908,0.021422,0.042033,0.34972,0.27417,0.052155,0.02351,0.21564,0.14999,0.10951,0.025892,0.020278,0.021668,0.038111,0.086591,0.45246,0.60015,0.27466,0.15849,0.053496,5
607.65,1247.6,86.123,2457.8,1893.2,3059.1,1126.2,0.24032,0.55041,0.5024,0.17878,0.40587,0.54641,0.1514,0.40242,0.1615,0.076021,0.18584,0.41381,0.84867,0.53347,0.22023,0.12447,0.1051,0.069222,0.048918,0.078477,0.067795,0.054997,0.045619,0.034501,0.054228,0.14325,2
519.64,1075.5,79.614,1638.1,215.73,2112.0,814.96,1.5239,1.633,1.0817,1.4975,1.6701,0.75962,0.62951,0.40439,0.62508,1.5147,2.1717,1.6465,0.87179,0.43673,0.18377,0.15931,0.19059,0.18696,0.094709,0.14427,0.21952,0.40721,0.59873,0.62254,0.49671,0.32954,0
857.95,1682.0,256.27,135.52,429.31,2499.0,933.3,0.32142,0.29067,0.49994,0.385,0.48056,0.20619,0.29562,0.58387,0.34043,0.16854,0.2028,0.14752,0.097513,0.060472,0.065138,0.20209,0.36522,0.59412,0.45138,0.29513,0.20665,0.097409,0.080636,0.059424,0.039117,0.048487,3
774.09,1547.4,2323.3,3101.0,172.75,88.781,1213.2,0.036387,0.031924,0.14783,0.16204,0.034845,0.022416,0.21676,0.13638,0.019032,0.088065,0.02166,0.025138,0.017376,0.019394,0.037892,0.23705,0.29488,0.13707,0.028957,0.01943,0.019431,0.027918,0.019871,0.019069,0.038296,0.031122,1
87.912,991.44,2112.5,1206.1,1938.6,2972.9,1006.0,0.37286,0.31708,0.34687,0.37346,0.34815,0.3516,0.18926,0.29256,0.35034,0.37012,0.32409,0.22833,0.25077,0.20986,0.28482,0.22965,0.18306,0.19105,0.19763,0.27219,0.37768,0.40095,0.45589,0.3411,0.21988,0.19291,3
907.95,1082.8,1817.6,295.15,173.8,90.363,670.31,0.16069,0.15077,0.14994,0.17281,0.18261,0.17033,0.1731,0.10458,0.27238,0.12276,0.19134,0.0962,0.052842,0.064456,0.092656,0.067977,0.066626,0.06005,0.12806,0.23822,0.12392,0.090769,0.08405,0.16671,0.12495,0.051073,3
1454.3,731.91,120.39,2886.7,2157.9,3619.0,1318.7,0.12114,0.17671,0.14752,0.39659,0.049221,0.12687,0.56895,0.09551,0.16708,0.20996,0.058074,0.021896,0.033992,0.12593,0.8068,0.5812,0.24449,0.08886,0.050205,0.037508,0.063449,0.025326,0.041782,0.055393,0.024227,0.030984,1
649.69,1288.7,1942.8,92.325,2542.3,3191.2,1166.9,0.092152,0.37991,0.23396,0.13478,0.090507,0.431,0.12903,0.15991,0.063245,0.038199,0.030794,0.071953,0.35821,0.43117,0.27096,0.11219,0.051745,0.048745,0.033547,0.02914,0.06191,0.026908,0.033705,0.024787,0.02271,0.021053,2
992.02,430.1,129.09,1424.6,1892.6,2328.6,846.96,1.1992,1.1256,1.0625,1.6213,0.81083,1.4051,0.89706,0.67744,1.2992,1.673,1.053,0.68655,0.52357,0.27524,0.43066,0.34691,0.21737,0.14413,0.20548,0.61104,0.95215,1.0419,0.91278,0.61026,0.40717,0.28585,0
636.6,1247.8,1894.1,2532.4,3141.7,169.81,1134.1,0.041078,0.29284,0.26261,0.041097,0.12566,0.30893,0.040716,0.2191,0.066829,0.033352,0.033384,0.13095,0.50148,0.30991,0.11714,0.038075,0.033446,0.047163,0.03011,0.057936,0.052375,0.029916,0.028297,0.02242,0.024134,0.039943,2
1972.5,987.52,129.29,3953.5,2967.1,299.08,1529.3,0.10934,0.10242,0.082679,0.28311,0.053414,0.27649,0.043891,0.03469,0.14795,0.40037,0.069704,0.036797,0.12262,0.17049,0.043327,0.037453,0.025737,0.024309,0.038715,0.15256,0.54573,0.41927,0.18544,0.06375,0.032114,0.021432,5
701.47,1417.7,2834.3,2115.2,85.618,3527.6,1299.5,0.090484,0.31634,0.10325,0.85848,0.034943,0.32797,0.86962,0.044704,0.24079,0.062119,0.038301,0.023916,0.047741,0.3366,1.2732,0.8669,0.2299,0.0413,0.037063,0.089145,0.023507,0.027546,0.12519,0.032504,0.022179,0.030143,4
1376.9,689.31,2751.7,2067.4,3443.2,4130.7,1287.7,0.021375,0.16309,0.027312,0.16491,0.020774,0.36273,0.16781,0.019562,0.37482,0.049899,0.015095,0.018169,0.027108,0.44239,0.47612,0.16501,0.02665,0.025476,0.0234,0.048604,0.014999,0.0473,0.045623,0.012805,0.028856,0.016453,4
992.02,430.1,129.09,1424.6,1892.6,2328.6,846.96,1.1992,1.1256,1.0625,1.6213,0.81083,1.4051,0.89706,0.67744,1.2992,1.673,1.053,0.68655,0.52357,0.27524,0.43066,0.34691,0.21737,0.14413,0.20548,0.61104,0.95215,1.0419,0.91278,0.61026,0.40717,0.28585,0
783.37,1586.3,2374.6,126.86,3185.7,2241.3,1120.9,0.02971,0.034901,0.27834,0.14662,0.10634,0.022642,0.15698,0.27656,0.028009,0.032515,0.055633,0.036897,0.019762,0.023247,0.041479,0.15756,0.40974,0.27665,0.10279,0.024428,0.023105,0.017949,0.020934,0.019279,0.019479,0.032689,1
1244.2,82.024,604.89,1855.1,2492.3,3101.4,1142.7,0.27376,0.33688,0.2545,0.1687,0.26161,0.24942,0.13947,0.25048,0.14566,0.064203,0.10488,0.27529,0.49173,0.23932,0.16575,0.11166,0.076851,0.055527,0.054639,0.1116,0.065139,0.0399,0.032256,0.031602,0.053769,0.11172,2
1943.7,169.52,991.21,300.68,2152.0,1765.1,859.14,0.27332,0.24559,0.22056,0.25168,0.17871,0.23646,0.14275,0.10289,0.1142,0.17614,0.10212,0.068546,0.10186,0.05875,0.050047,0.039782,0.03577,0.048477,0.076205,0.094304,0.24428,0.15909,0.11721,0.081578,0.046871,0.036552,3
942.29,473.39,1420.6,1893.3,127.42,214.34,705.74,0.21567,0.21672,0.17737,0.32467,0.24579,0.21872,0.067883,0.13518,0.43853,0.31429,0.1533,0.13962,0.11771,0.064179,0.12971,0.050482,0.072973,0.080492,0.16076,0.28958,0.32801,0.17484,0.056943,0.052807,0.03687,0.051279,0
687.96,1339.2,2104.3,2631.1,2799.0,3529.6,1034.1,0.094473,0.93563,0.40569,0.85496,0.094786,1.2751,0.84477,0.13767,0.36425,0.13381,0.052638,0.069239,0.43339,1.3624,1.6652,0.83543,0.28147,0.08886,0.099368,0.066036,0.057141,0.1114,0.14192,0.076966,0.052513,0.057982,1
810.87,1595.4,124.35,3183.6,2492.4,2374.8,1144.1,0.25754,0.2269,0.72697,0.38364,0.37659,0.089078,0.36638,0.67773,0.14792,0.078204,0.22597,0.073937,0.055483,0.05099,0.13331,0.35288,0.92116,0.69076,0.33592,0.13564,0.06468,0.050132,0.071134,0.052027,0.035892,0.072381,1
683.63,1367.0,2032.3,2715.2,3397.6,4054.6,1263.1,0.019835,0.41679,0.06563,0.25829,0.022667,0.54592,0.25688,0.019948,0.16026,0.094736,0.013337,0.01969,0.060914,0.65887,0.6596,0.25487,0.033498,0.027328,0.03257,0.017944,0.011841,0.096087,0.026618,0.013921,0.018919,0.012618,2
1850.4,944.88,127.25,2756.8,3709.6,385.48,1408.5,0.14296,0.12829,0.13516,0.1616,0.14454,0.13678,0.044425,0.086361,0.2706,0.12292,0.040829,0.059627,0.092062,0.039532,0.030287,0.026225,0.03906,0.072634,0.14646,0.29252,0.16796,0.11766,0.05743,0.033011,0.02863,0.021032,3
1109.2,2234.7,560.29,1637.3,2761.7,79.045,1014.1,0.15388,0.16006,0.16186,0.15444,0.56384,0.14502,0.99813,0.15148,0.044079,0.14755,1.3758,0.5721,0.1647,0.11526,0.074704,0.12097,0.12282,0.13366,0.038542,0.090881,0.053363,0.085595,0.43505,1.1851,1.0823,0.40535,0
644.99,1287.5,86.531,1931.5,2581.4,3223.8,1183.7,0.12689,0.41568,0.25304,0.079237,0.08275,0.42497,0.067418,0.13389,0.075281,0.038159,0.026802,0.080092,0.41541,0.43861,0.21685,0.062981,0.044188,0.041408,0.029823,0.044828,0.098862,0.030229,0.030297,0.024658,0.019036,0.02471,2
1032.6,2064.3,88.347,3090.4,4125.8,430.08,1583.6,0.093677,0.077633,0.053942,0.37515,0.068342,0.365,0.13584,0.025713,0.056404,0.51752,0.33692,0.048807,0.02369,0.18259,0.066762,0.059662,0.022662,0.016213,0.023045,0.049092,0.1393,0.57153,0.68204,0.33159,0.1266,0.046177,3
2109.6,1043.8,134.48,3146.4,4228.4,5292.1,1945.2,0.066849,0.070774,0.068382,0.10167,0.031976,0.084451,0.078572,0.025536,0.027536,0.11657,0.21278,0.030761,0.028311,0.052218,0.14605,0.02302,0.024264,0.022768,0.022477,0.024854,0.031187,0.11713,0.42567,0.20968,0.07636,0.026145,3
603.97,1243.8,385.57,1845.9,130.76,258.55,666.88,0.47221,0.75193,0.7755,0.38174,0.66659,0.61002,0.36095,0.47441,0.32556,0.22212,0.30815,0.65323,0.81515,0.51714,0.31343,0.19694,0.18601,0.12188,0.17475,0.19344,0.12075,0.13452,0.099798,0.094934,0.15003,0.26393,2
1301.0,649.63,1948.3,2591.5,129.07,3915.0,1376.6,0.070288,0.33883,0.19001,0.092252,0.056527,0.60882,0.075353,0.15665,0.10221,0.071201,0.031658,0.045582,0.38874,0.6611,0.22324,0.068038,0.043413,0.039899,0.034482,0.028078,0.26295,0.065742,0.023647,0.02457,0.02215,0.019241,4
652.47,1287.9,1897.2,127.96,2576.7,3187.9,1159.6,0.15472,0.78286,0.48274,0.33206,0.20118,0.91671,0.31091,0.35995,0.17085,0.049469,0.051626,0.18925,0.92624,0.91053,0.65694,0.28961,0.11184,0.10141,0.046303,0.12794,0.13582,0.044121,0.083107,0.040342,0.028255,0.06057,2
956.88,476.8,1930.4,1431.6,2888.8,2409.7,904.28,0.29313,0.27754,0.062074,1.0294,0.078966,0.77986,0.049008,0.037541,0.49884,1.0336,0.17994,0.06472,0.1591,0.025526,0.17301,0.039589,0.068098,0.042147,0.044486,0.35558,1.1862,0.77375,0.14136,0.0435,0.023121,0.051279,0
1281.7,637.96,1935.7,2550.5,80.345,3192.9,1173.8,0.16538,0.50968,0.44088,0.12539,0.27309,0.75938,0.12359,0.82163,0.1468,0.056748,0.080856,0.27266,1.4804,0.7844,0.22544,0.10511,0.070413,0.16957,0.043431,0.084145,0.21624,0.050454,0.048835,0.04323,0.030095,0.076798,2
658.47,1327.8,170.97,1987.3,345.28,2672.3,988.56,0.1093,0.29493,0.13951,0.12891,0.062664,0.31474,0.1071,0.047807,0.059424,0.051285,0.032467,0.027107,0.087935,0.32036,0.22634,0.082821,0.022157,0.024024,0.027809,0.02291,0.029284,0.041105,0.019549,0.024963,0.018828,0.0189,4
651.01,1299.3,92.58,2635.6,1979.0,3962.6,1406.3,0.075616,0.32476,0.19326,0.098458,0.085692,0.4588,0.086697,0.12105,0.084702,0.046862,0.038444,0.074827,0.26553,0.48339,0.24516,0.082086,0.034236,0.032755,0.051164,0.025993,0.047092,0.038412,0.023824,0.026962,0.020514,0.023921,2
1722.5,89.488,3483.6,901.25,2583.1,4307.3,1587.6,0.49447,0.36353,0.21981,0.14703,0.11817,0.051065,0.078987,0.46082,0.17525,0.052332,0.20508,0.38573,0.10946,0.041032,0.036912,0.060217,0.13459,0.56411,0.51757,0.16807,0.075018,0.038064,0.039551,0.033107,0.10818,0.043056,5
726.7,1467.0,125.35,2890.8,2194.3,385.7,1086.5,0.16705,0.28006,0.20997,0.34368,0.1188,0.20674,0.41116,0.10356,0.086283,0.14686,0.069335,0.049531,0.082193,0.19606,0.43944,0.40675,0.22122,0.075886,0.062783,0.04662,0.074244,0.039219,0.039055,0.050266,0.027416,0.028861,1
655.4,1325.8,127.02,257.42,386.56,1985.4,723.9,0.085745,0.37514,0.16114,0.093409,0.064194,0.45604,0.078599,0.054235,0.067389,0.034537,0.021586,0.027073,0.14251,0.45162,0.26662,0.06577,0.029216,0.019762,0.027105,0.015686,0.022118,0.025153,0.013613,0.022443,0.014782,0.015113,4
1255.9,635.05,1896.0,2540.8,3189.5,174.53,1147.1,0.062981,0.44061,0.42648,0.062578,0.20896,0.56315,0.049529,0.65048,0.15435,0.032678,0.035451,0.20911,1.2353,0.57495,0.16945,0.045145,0.057664,0.10598,0.032648,0.11056,0.11147,0.034541,0.043326,0.026504,0.020787,0.06625,1
733.44,1456.7,93.86,2151.5,4649.2,4780.0,1986.1,0.070123,0.09551,0.14237,0.43315,0.049836,0.071069,0.45293,0.1075,0.05747,0.075001,0.052401,0.02924,0.035416,0.069253,0.35838,0.46538,0.29325,0.10534,0.037079,0.027399,0.031403,0.027701,0.044219,0.03912,0.040018,0.037331,1
641.43,1292.6,1903.3,87.156,2579.4,3189.0,1172.7,0.071475,0.50241,0.41157,0.10767,0.13996,0.58321,0.10623,0.14018,0.078636,0.040253,0.040884,0.13513,0.58269,0.59089,0.2752,0.095384,0.06374,0.05747,0.031673,0.051454,0.087174,0.031963,0.043769,0.023781,0.023654,0.023876,2
653.93,1299.2,1975.4,2628.4,91.159,3311.5,1213.9,0.13807,0.64455,0.36462,0.32216,0.13417,0.96959,0.31587,0.28083,0.17024,0.11694,0.041825,0.12205,0.6027,1.0694,0.57415,0.30396,0.11654,0.069206,0.10637,0.039856,0.15626,0.10197,0.038988,0.0524,0.039641,0.041792,2
1044.8,519.84,1592.0,2118.1,2632.2,86.881,966.27,0.38772,0.39739,0.20219,0.60394,0.52273,0.28694,0.31748,0.061576,0.12344,0.66206,1.3368,0.51893,0.1826,0.071597,0.13908,0.084735,0.17956,0.053329,0.071923,0.05337,0.065141,0.27828,0.84846,0.72209,0.26902,0.10453,0
651.41,1300.4,173.19,1972.4,384.76,820.93,658.89,0.072855,0.27404,0.15024,0.066575,0.047837,0.33161,0.052957,0.069509,0.052869,0.025941,0.021491,0.025289,0.15472,0.32257,0.17097,0.039573,0.021063,0.023222,0.021713,0.021688,0.03186,0.023357,0.019714,0.018441,0.018063,0.01568,2
1543.2,774.55,2318.4,3064.6,166.9,50.932,1210.6,0.044151,0.048907,0.15149,0.14149,0.048094,0.027849,0.34617,0.12753,0.030683,0.23185,0.046365,0.044701,0.017338,0.025321,0.065204,0.43544,0.30918,0.12773,0.04434,0.028595,0.02128,0.060761,0.01847,0.023156,0.070784,0.039419,1
1022.1,2028.7,3058.3,53.17,4086.6,5081.1,1890.3,0.068173,0.041907,0.028639,0.61073,0.03617,0.60562,0.071544,0.017313,0.047778,1.1862,0.22602,0.021655,0.01928,0.59518,0.033088,0.099701,0.011866,0.013188,0.018959,0.045094,0.2624,1.2999,0.76631,0.22411,0.067155,0.019252,3
1200.4,569.68,1807.5,2411.3,126.04,3008.1,1099.1,0.12337,0.2284,0.37162,0.074676,0.78901,0.15907,0.15047,0.31939,0.16413,0.048077,0.17358,0.97629,0.63791,0.15477,0.074125,0.058039,0.094754,0.037842,0.19334,0.1474,0.047268,0.049399,0.049928,0.038562,0.1379,0.55581,4
516.95,1027.2,80.604,1511.4,2060.7,2547.7,933.18,0.26447,0.22464,0.10632,0.26077,0.18041,0.12293,0.085167,0.037155,0.097144,0.32639,0.27408,0.16815,0.08905,0.058974,0.036101,0.06482,0.04449,0.03829,0.023225,0.025446,0.064839,0.14334,0.14364,0.067676,0.040244,0.024123,0
519.31,1038.2,1557.5,2071.4,86.897,2591.7,946.45,0.18884,0.18513,0.050989,0.25964,0.22382,0.10381,0.060966,0.026497,0.035136,0.27935,0.47624,0.2151,0.042326,0.032517,0.023785,0.039434,0.053381,0.024179,0.026342,0.020456,0.026035,0.10918,0.2186,0.13854,0.040578,0.019862,0
769.89,1515.3,2325.1,3022.1,3187.8,87.113,1246.6,0.076929,0.083891,0.44267,0.63127,0.17632,0.053601,1.0831,0.4746,0.062228,0.49093,0.23076,0.091755,0.028452,0.04506,0.24561,1.2009,1.1074,0.47538,0.16538,0.066115,0.040421,0.078486,0.057408,0.048236,0.094226,0.087102,1
866.44,1734.3,2619.9,3483.9,91.042,4350.4,1605.7,0.077446,0.056465,0.26115,0.060697,0.52255,0.037736,0.023474,0.27769,0.36707,0.033029,0.028561,0.15656,0.043986,0.028458,0.017058,0.018775,0.045421,0.30801,0.69613,0.36326,0.071212,0.031103,0.020554,0.020917,0.053015,0.022558,5
683.77,1377.9,79.552,2023.7,2717.6,2102.8,981.73,0.25121,0.52692,0.27231,0.30445,0.10555,0.60329,0.303,0.067984,0.30585,0.10588,0.033713,0.067396,0.19683,0.67725,0.67823,0.28311,0.10757,0.06658,0.052313,0.042507,0.030073,0.087726,0.05464,0.030307,0.035696,0.022859,2
632.68,1253.0,1891.0,2499.6,131.3,3140.8,1138.5,0.061845,0.43146,0.40716,0.052773,0.14068,0.45607,0.041035,0.2614,0.075373,0.02195,0.026798,0.13246,0.70085,0.44838,0.11476,0.037508,0.034541,0.048171,0.021887,0.070734,0.049542,0.020702,0.021211,0.017646,0.015748,0.03309,4
953.03,1937.9,2918.1,90.766,3878.0,3796.9,1544.7,0.091513,0.075686,0.090824,0.29954,0.10362,0.28479,0.048081,0.068163,0.23237,0.31078,0.061095,0.052699,0.11963,0.06447,0.074057,0.031371,0.033369,0.060372,0.11273,0.23742,0.48338,0.31119,0.14881,0.0497,0.028464,0.024959,5
952.57,1891.1,1980.3,91.913,299.39,2761.0,1051.0,0.11324,0.097522,0.10223,0.49092,0.18463,0.48188,0.14076,0.08305,0.39351,0.51474,0.23446,0.075839,0.10956,0.091395,0.06541,0.039171,0.036663,0.056912,0.14865,0.42579,0.55388,0.51545,0.40328,0.22377,0.11499,0.053075,5
1027.6,2056.4,3087.1,4097.9,5129.0,6156.7,1917.6,0.015984,0.011846,0.014084,0.23871,0.01625,0.23588,0.03095,0.011886,0.01919,0.48741,0.14368,0.014118,0.011538,0.26229,0.022801,0.084649,0.010961,0.011003,0.010782,0.017784,0.051601,0.5753,0.41537,0.14226,0.02852,0.011843,3
523.55,1071.9,1628.6,84.896,2147.3,169.73,830.32,0.26156,0.24632,0.17258,0.28687,0.38708,0.10418,0.19594,0.056574,0.047649,0.27691,0.79339,0.3775,0.13903,0.047112,0.059295,0.030244,0.079073,0.053438,0.038497,0.025396,0.022598,0.088251,0.31096,0.36041,0.18274,0.056285,0
812.87,1561.0,2374.2,50.942,208.3,3143.7,1232.1,0.18083,0.18399,0.86716,0.60506,0.55726,0.1635,0.60508,0.82646,0.22917,0.16206,0.16505,0.17011,0.059766,0.099935,0.23886,0.64098,1.1297,0.83013,0.52262,0.20909,0.14624,0.081976,0.08604,0.034122,0.05802,0.13791,1
1370.6,687.29,2063.6,2749.2,3443.6,4098.3,1280.8,0.035897,0.19841,0.079715,0.16564,0.032373,0.85772,0.17467,0.041217,0.86656,0.11398,0.024765,0.024753,0.074572,1.0129,0.61604,0.17173,0.060541,0.048761,0.047919,0.059058,0.01941,0.12044,0.076814,0.023398,0.045467,0.02221,4
1335.4,681.2,2018.9,40.459,4010.0,2672.9,1432.3,0.051148,0.25465,0.09879,0.13628,0.040339,0.71839,0.1342,0.075481,0.30703,0.16937,0.025514,0.038865,0.15048,0.8875,0.32997,0.13266,0.046761,0.029187,0.043214,0.023993,0.049976,0.17339,0.032755,0.032224,0.023404,0.021668,2
1408.7,695.93,2106.6,2805.8,3519.3,83.982,1294.1,0.027957,0.08758,0.02221,0.1386,0.011425,0.13908,0.14524,0.01332,0.34542,0.026921,0.012831,0.0088882,0.014805,0.14522,0.59793,0.14454,0.033497,0.010626,0.013644,0.04441,0.0083663,0.015716,0.092965,0.010641,0.011006,0.013351,4
1416.9,690.58,82.776,2108.9,2804.2,3492.6,1287.5,0.33154,0.41749,0.2391,0.34444,0.11291,0.44495,0.39662,0.1073,0.59178,0.18484,0.078508,0.053939,0.11355,0.47513,1.1709,0.3709,0.17843,0.082597,0.062924,0.17436,0.031882,0.075937,0.21846,0.060949,0.042106,0.042907,1
1021.1,507.3,1511.4,2063.5,3053.0,83.078,1082.2,0.19549,0.19483,0.06696,0.36243,0.11471,0.23163,0.11313,0.052014,0.11344,0.42767,0.25501,0.10746,0.055789,0.061174,0.051369,0.083448,0.042783,0.03665,0.036664,0.050035,0.10405,0.2559,0.24167,0.082545,0.057534,0.048199,0
691.8,1389.4,2104.2,2804.0,3491.0,4222.7,1318.1,0.030231,0.37587,0.13699,0.45258,0.050903,0.5152,0.49484,0.050095,0.46723,0.095388,0.046965,0.042217,0.11404,0.55893,1.1658,0.49956,0.13226,0.049329,0.03714,0.10816,0.027962,0.052715,0.12048,0.041484,0.030699,0.024281,1
1933.8,984.38,173.55,93.677,2888.4,3878.0,1524.6,0.22132,0.14576,0.14909,0.23741,0.10652,0.17433,0.044112,0.039751,0.16113,0.15994,0.041213,0.026555,0.13419,0.045061,0.053996,0.024409,0.02398,0.023622,0.058668,0.15638,0.31902,0.15337,0.08811,0.034686,0.021748,0.017268,3
1081.6,2188.9,89.11,3269.5,207.1,4313.6,1708.2,0.15335,0.095863,0.05372,0.077412,0.12417,0.048072,0.22331,0.025133,0.02042,0.048218,0.39016,0.11132,0.023008,0.018702,0.13717,0.040085,0.045845,0.020144,0.012956,0.015156,0.02715,0.047258,0.20713,0.40902,0.24629,0.10945,3
1292.4,607.75,1937.1,2575.9,86.601,3873.8,1378.9,0.17919,0.60967,0.58505,0.28471,0.40316,0.96679,0.22714,0.50793,0.24644,0.14304,0.18258,0.40238,1.2589,1.0245,0.42777,0.21728,0.1022,0.19315,0.064357,0.094779,0.23155,0.089938,0.052142,0.041545,0.03853,0.061518,4
1336.0,658.46,2015.3,2674.4,3349.9,84.224,1232.7,0.058601,0.49992,0.17488,0.18619,0.050591,1.0846,0.19045,0.093492,0.38714,0.18066,0.028796,0.046201,0.23993,1.3112,0.54252,0.1828,0.037098,0.047816,0.13355,0.025242,0.056189,0.17475,0.02513,0.059555,0.02379,0.026925,4
950.89,119.58,1847.5,2713.0,295.98,1162.3,975.12,0.20902,0.20768,0.14031,0.2865,0.1214,0.27115,0.07105,0.086788,0.32032,0.25725,0.085201,0.10811,0.11645,0.065403,0.03436,0.046351,0.059192,0.073336,0.20187,0.34254,0.30517,0.24596,0.16351,0.079805,0.044493,0.052356,5
640.23,1287.0,299.74,171.36,1933.9,475.37,678.11,0.15043,0.58488,0.42077,0.11898,0.14224,0.56921,0.09393,0.12979,0.081743,0.055017,0.039673,0.093732,0.4679,0.53659,0.21341,0.054127,0.044501,0.047253,0.030625,0.045715,0.054861,0.028099,0.027773,0.024549,0.015586,0.019834,4
649.56,1297.0,216.28,1941.5,94.628,2583.9,993.75,0.20735,0.55766,0.33787,0.19307,0.16407,0.66896,0.12338,0.17986,0.14681,0.0779,0.055864,0.074859,0.4084,0.64755,0.3251,0.086963,0.061527,0.058796,0.049444,0.038874,0.098313,0.056107,0.042836,0.035203,0.027619,0.028598,4
810.87,1595.4,124.35,3183.6,2492.4,2374.8,1144.1,0.25754,0.2269,0.72697,0.38364,0.37659,0.089078,0.36638,0.67773,0.14792,0.078204,0.22597,0.073937,0.055483,0.05099,0.13331,0.35288,0.92116,0.69076,0.33592,0.13564,0.06468,0.050132,0.071134,0.052027,0.035892,0.072381,1
641.43,1292.6,1903.3,87.156,2579.4,3189.0,1172.7,0.071475,0.50241,0.41157,0.10767,0.13996,0.58321,0.10623,0.14018,0.078636,0.040253,0.040884,0.13513,0.58269,0.59089,0.2752,0.095384,0.06374,0.05747,0.031673,0.051454,0.087174,0.031963,0.043769,0.023781,0.023654,0.023876,2
608.88,1206.6,1808.0,47.103,2411.7,3015.7,1114.7,0.18912,0.34097,0.3583,0.094538,0.31256,0.24962,0.091647,0.19846,0.10916,0.031613,0.055347,0.40639,0.47279,0.23612,0.086915,0.056326,0.075158,0.035704,0.10506,0.098029,0.027283,0.034958,0.021416,0.030223,0.059352,0.20373,2
913.2,1853.3,2761.7,3665.4,4604.3,50.045,1707.2,0.022453,0.023998,0.049387,0.098937,0.13649,0.098933,0.020634,0.049486,0.39617,0.093809,0.023107,0.041718,0.084846,0.041206,0.021196,0.018416,0.021913,0.046369,0.16566,0.44044,0.28984,0.091087,0.026278,0.019728,0.023425,0.014913,3
904.84,1811.8,132.12,2718.5,3614.4,4480.0,1645.4,0.1014,0.10169,0.14683,0.11107,0.18639,0.086687,0.023106,0.086637,0.30093,0.080455,0.029397,0.069127,0.040474,0.049525,0.018149,0.019059,0.032206,0.083325,0.24448,0.30853,0.18924,0.076756,0.040772,0.026775,0.017127,0.023115,3
950.8,1904.4,92.457,2874.7,3797.7,4776.8,1760.6,0.16352,0.11529,0.10454,0.28319,0.095757,0.24886,0.04022,0.037154,0.26885,0.26556,0.051737,0.030228,0.25627,0.047998,0.065441,0.017495,0.020703,0.029877,0.070692,0.29111,0.52006,0.26382,0.10118,0.047623,0.024185,0.024235,3
867.62,1735.4,84.351,2627.7,3525.0,650.23,1304.9,0.249,0.16065,0.25331,0.097674,0.41701,0.07556,0.056722,0.24381,0.33018,0.045997,0.042262,0.20987,0.04763,0.047764,0.025203,0.029285,0.065544,0.24558,0.60684,0.31657,0.10863,0.036571,0.027878,0.026119,0.034543,0.033402,5
904.72,1801.5,2708.4,45.493,1425.4,737.43,926.51,0.13895,0.085202,0.29644,0.3104,0.74398,0.23567,0.14601,0.33087,1.7511,0.23485,0.054564,0.9356,0.18854,0.25675,0.22046,0.14035,0.11445,0.33239,1.8613,1.7252,0.79324,0.21125,0.044045,0.094693,0.038457,0.10556,1
641.43,1292.6,1903.3,87.156,2579.4,3189.0,1172.7,0.071475,0.50241,0.41157,0.10767,0.13996,0.58321,0.10623,0.14018,0.078636,0.040253,0.040884,0.13513,0.58269,0.59089,0.2752,0.095384,0.06374,0.05747,0.031673,0.051454,0.087174,0.031963,0.043769,0.023781,0.023654,0.023876,2
1022.9,2018.8,3059.7,4093.1,4005.6,5081.5,1492.6,0.029795,0.023259,0.024169,1.1262,0.046969,1.1239,0.06542,0.019258,0.074369,1.6143,0.43607,0.026318,0.052971,0.5047,0.034877,0.083247,0.014227,0.014034,0.024148,0.072635,0.56573,1.7259,1.3363,0.43444,0.061245,0.02438,3
912.22,776.49,1853.6,168.68,90.432,2795.6,1045.9,0.16309,0.13479,0.24428,0.30055,0.18901,0.17164,0.17792,0.1844,0.41712,0.1663,0.087028,0.082984,0.10465,0.077304,0.11831,0.16379,0.21516,0.16674,0.16656,0.42517,0.28802,0.13101,0.069239,0.044431,0.041558,0.046058,5
